id_core,wcpm_easycbmcore.wave1,wcpm_easycbmcore.wave2,wcpm_easycbmcore.wave3,wcpm_easycbmcore.wave4,wcpm_core.wave1,wcpm_core.wave2,wcpm_core.wave3,wcpm_core.wave4,wr_easycbmcore.wave1,wr_easycbmcore.wave2,wr_easycbmcore.wave3,wr_easycbmcore.wave4,secs_easycbmcore.wave1,secs_easycbmcore.wave2,secs_easycbmcore.wave3,secs_easycbmcore.wave4,secs_core.wave1,secs_core.wave2,secs_core.wave3,secs_core.wave4,grade_core,readingcomp_easycbm.spring,sbac_score,sbac_prof,state,gender_state,ethnicity_state,frl_state,sped_state,lep_state,district_core,school_core,date.wave1,date.wave2,date.wave3,date.wave4,npassages_core.wave1,npassages_core.wave2,npassages_core.wave3,npassages_core.wave4
851,-0,-0,64.90696668109044,NA,16.006104355862977,17.011147193775322,38.199360566868975,NA,1,1,26,NA,-Inf,-Inf,23.11,NA,86.83,169.55,565.7,NA,2,NA,NA,NA,or,NA,NA,NA,NA,NA,District 1,School C,2017-11-02T15:37:34Z,2017-12-07T17:37:16Z,2018-02-12T18:20:29Z,NA,1,3,8,NA
882,NA,NA,55.40704738760632,-0,NA,NA,42.887344143310884,58.835662333882425,NA,NA,40,1,NA,NA,41.15,-Inf,NA,NA,442.77,268.93,2,NA,NA,NA,or,NA,NA,NA,NA,NA,District 1,School C,NA,NA,2018-02-13T17:13:07Z,2018-06-06T15:34:11Z,NA,NA,7,6
883,121.12917023096664,143.9509954058193,171.13752122241087,136.52818479572488,138.66945550988584,148.9886588696378,152.1344422689943,148.95306312994805,119,143,170,136,58.45,58.77,58.9,58.01,210.12,202.39999999999998,190.74,207.06,2,NA,NA,NA,or,Male,White,Y,N,N,District 1,School C,2017-11-02T15:11:58Z,2017-12-07T16:39:22Z,2018-02-13T17:12:56Z,2018-06-06T15:24:19Z,9,8,8,9
884,NA,NA,NA,26.556016597510375,NA,NA,NA,13.356042201353592,NA,NA,NA,19,NA,NA,NA,36.15,NA,NA,NA,264.16,2,NA,NA,NA,or,Male,Hispanic,Y,N,Y,District 1,School C,NA,NA,NA,2018-06-06T15:32:06Z,NA,NA,NA,5
885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,or,Female,Multi-Racial,Y,N,N,District 1,School C,NA,NA,NA,NA,NA,NA,NA,NA
886,NA,NA,NA,79.05138339920948,NA,NA,NA,64.9350275659015,NA,NA,NA,61,NA,NA,NA,45.54,NA,NA,NA,450.57,2,NA,NA,NA,or,Female,White,Y,N,N,District 1,School C,NA,NA,NA,2018-06-06T15:31:39Z,NA,NA,NA,9
887,111.92696963683271,114.16490486257928,121.06703146374831,145.87619225734056,100.96858686194021,93.56728393228994,129.62534226594335,126.19496465472676,102,102,121,134,50.39,47.3,58.48,53.47,320.04,329.2,283.85,247.38,2,NA,NA,NA,or,Male,White,Y,N,N,District 1,School C,2017-11-02T15:13:50Z,2017-12-07T16:35:37Z,2018-02-13T17:11:14Z,2018-06-06T15:22:31Z,9,9,10,8
888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,or,Female,White,Y,Y,N,District 1,School C,NA,NA,NA,NA,NA,NA,NA,NA
889,36.27407075682938,51.59958720330238,64.8414985590778,97.57155247181267,30.522821327750247,38.086777883075,45.6521320609885,70.061692269692,42,32,51,77,44.66,29.07,41.64,46.12,477.48,602.84,495.8,435.47,2,NA,NA,NA,or,Female,White,Y,N,N,District 1,School C,2017-11-02T15:13:44Z,2017-12-07T16:47:47Z,2018-02-13T17:19:54Z,2018-06-06T15:23:39Z,7,9,8,9
890,NA,NA,NA,-0,NA,NA,NA,14.470133449234552,NA,NA,NA,1,NA,NA,NA,-Inf,NA,NA,NA,483.54,2,NA,NA,NA,or,NA,NA,NA,NA,NA,District 1,School C,NA,NA,NA,2018-06-06T15:23:46Z,NA,NA,NA,6
891,48.6815415821501,58.85100420364316,87.75376555337262,122.14812214812216,40.07690810257159,49.300983473390815,71.8192033403478,86.45133816376953,7,45,83,117,4.93,42.82,45.81,56.98,360.96000000000004,532.54,452.71999999999997,373.83,2,NA,NA,NA,or,Female,White,Y,N,N,District 1,School C,2017-11-02T15:14:56Z,2017-12-07T16:35:38Z,2018-02-13T17:16:41Z,2018-06-06T15:22:37Z,6,9,9,9
892,83.72093023255813,22.388059701492537,158.24175824175825,244.8979591836735,114.33534484909015,24.856201445247912,144.12632281058768,87.78325929501018,42,7,97,2,15.05,2.68,22.75,0.49,145.54,25.56,204.79,94.34,2,NA,NA,NA,or,Female,White,Y,N,N,District 1,School C,2017-11-02T15:16:08Z,2017-12-07T16:39:00Z,2018-02-13T17:09:53Z,2018-06-06T15:24:18Z,6,1,10,6
893,141.00817438692098,158.23888404533565,159.24657534246577,NA,135.51852866066997,151.1441583181535,143.5124836840837,NA,143,147,160,NA,58.72,45.88,58.4,NA,212.6,220.78,252.66,NA,2,NA,NA,NA,or,Female,White,Y,N,N,District 1,School C,2017-11-02T15:14:42Z,2017-12-07T16:37:06Z,2018-02-13T17:12:56Z,NA,9,9,10,NA
894,-0,-0,93.9830929885629,131.42857142857142,79.84369149663434,97.40446441901679,92.99503502987584,116.26815508317618,1,1,64,118,-Inf,-Inf,40.22,52.5,245.32,281.72,376.3,284.69,2,NA,NA,NA,or,NA,NA,NA,NA,NA,District 1,School C,2017-11-02T15:14:28Z,2017-12-07T16:36:21Z,2018-02-13T17:10:17Z,2018-06-06T15:27:09Z,6,8,9,9
895,NA,NA,NA,82.60616637579987,NA,NA,NA,53.03756420114744,NA,NA,NA,77,NA,NA,NA,51.57,NA,NA,NA,525.78,2,NA,NA,NA,or,Male,White,Y,Y,N,District 1,School C,NA,NA,NA,2018-06-06T15:26:51Z,NA,NA,NA,9
896,NA,NA,56.51105651105651,82.6204882119758,NA,NA,45.128107414647005,65.74309961604183,NA,NA,26,71,NA,NA,24.42,47.93,NA,NA,356.59,461.71000000000004,2,NA,NA,NA,or,Male,White,Y,N,N,District 1,School C,NA,NA,2018-03-14T15:36:34Z,2018-06-06T15:27:32Z,NA,NA,6,9
897,NA,NA,NA,-0,NA,NA,NA,9.758626628015339,NA,NA,NA,1,NA,NA,NA,-Inf,NA,NA,NA,354.43,2,NA,NA,NA,or,Male,White,Y,N,N,District 1,School C,NA,NA,NA,2018-06-06T15:33:23Z,NA,NA,NA,5
898,90.39775010044194,80.2919708029197,109.53762156628562,119.2192720239142,75.71167695105464,75.38955405062985,91.79961476765955,113.54670972863498,76,70,112,124,49.78,49.32,58.61,56.87,410.38,411.95,385.52,283.59000000000003,2,NA,NA,NA,or,Female,White,Y,N,N,District 1,School C,2017-11-02T15:19:23Z,2017-12-07T16:43:29Z,2018-02-13T17:10:33Z,2018-06-06T15:28:04Z,9,9,10,9
899,NA,NA,51.74353205849269,70.03891050583658,NA,NA,31.91084505023254,49.13900814364719,NA,NA,26,64,NA,NA,26.67,33.41,NA,NA,412.95000000000005,318.88,2,NA,NA,NA,or,Female,Hispanic,Y,N,N,District 1,School C,NA,NA,2018-02-13T17:12:14Z,2018-06-06T15:30:59Z,NA,NA,7,8
903,-0,43.301258327165066,77.52956636005257,85.3798485196236,33.8665709029736,52.76829479796373,61.70411080230085,81.88563121711486,1,48,66,75,-Inf,54.04,45.66,43.57,494.8,557.76,498.51,267.82,2,NA,NA,NA,or,Male,American Indian/Native Alaskan,Y,N,N,District 1,School C,2017-11-02T15:12:54Z,2017-12-07T16:47:14Z,2018-02-13T17:09:43Z,2018-06-06T15:29:30Z,8,9,10,8
905,NA,NA,NA,-0,NA,NA,NA,1.5732749260244823,NA,NA,NA,1,NA,NA,NA,-Inf,NA,NA,NA,90.94,2,NA,NA,NA,or,Female,White,Y,N,N,District 1,School C,NA,NA,NA,2018-06-05T19:16:44Z,NA,NA,NA,1
906,NA,NA,NA,131.86813186813185,NA,NA,NA,22.566818369229647,NA,NA,NA,2,NA,NA,NA,0.91,NA,NA,NA,278.78,2,NA,NA,NA,or,NA,NA,NA,NA,NA,District 1,School C,NA,NA,NA,2018-06-05T19:10:16Z,NA,NA,NA,5
907,NA,NA,-0,230.76923076923077,NA,NA,26.78054466719064,40.281202339634554,NA,NA,1,1,NA,NA,-Inf,0.26,NA,NA,385.5,345.95,2,NA,NA,NA,or,Male,Multi-Racial,Y,Y,N,District 1,School C,NA,NA,2018-02-13T19:41:08Z,2018-06-05T19:07:47Z,NA,NA,7,6
908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,or,NA,NA,NA,NA,NA,District 1,School C,NA,NA,NA,NA,NA,NA,NA,NA
909,86.28721895888191,124.97848166637975,131.01330603889457,141.16434827408554,109.6998558991325,105.58676933259444,104.08818200464829,130.9421754664888,84,130,133,145,49.37,58.09,58.62,58.23,222.35,279.34,338.59,242.39,2,NA,NA,NA,or,Male,White,Y,N,N,District 1,School C,2017-11-02T16:45:00Z,2017-12-06T17:14:51Z,2018-02-13T19:42:59Z,2018-06-05T19:08:32Z,8,9,10,9
910,-0,-0,106.76156583629893,68.08896958692691,45.202757964084896,52.448519972369404,74.47803297833116,68.0197105136319,1,1,25,53,-Inf,-Inf,14.05,44.06,294.24,184.26,84.64999999999999,271.91,2,NA,NA,NA,or,NA,NA,NA,NA,NA,District 1,School C,2017-11-02T16:47:27Z,2017-12-06T17:18:34Z,2018-02-13T19:39:08Z,2018-06-05T19:12:04Z,6,4,3,7
911,63.31542594013815,-0,22.727272727272727,55.95523581135092,39.45689908070762,34.66702607655099,42.88077899354151,50.61547746234215,58,1,4,46,52.12,-Inf,2.64,37.53,460.71,62.27,212.74,444.65000000000003,2,NA,NA,NA,or,Male,White,Y,N,N,District 1,School C,2017-11-02T16:46:56Z,2017-12-06T17:17:25Z,2018-02-13T19:41:30Z,2018-06-05T19:13:44Z,7,1,4,8
912,NA,42.01145767027371,-0,NA,NA,8.995465069767036,22.93983445938298,NA,NA,26,1,NA,NA,31.42,-Inf,NA,NA,84.95,622.64,NA,2,NA,NA,NA,or,Female,White,Y,N,N,District 1,School C,NA,2017-12-06T17:16:19Z,2018-02-13T19:50:24Z,NA,NA,1,8,NA
913,NA,-0,-0,-0,NA,NA,27.076404742218013,30.69539550491867,NA,1,1,1,NA,-Inf,-Inf,-Inf,NA,NA,33.48,388.85,2,NA,NA,NA,or,Male,White,Y,N,N,District 1,School C,NA,2017-12-06T17:14:36Z,2018-02-13T19:42:02Z,2018-06-05T19:10:05Z,NA,NA,1,6
914,27.149321266968325,44.722289011781676,119.93337034980566,85.75803981623277,25.617097022022563,46.35514627274055,62.37794126224998,65.41244094468351,5,36,38,87,2.21,41.59,18.01,58.77,483.77,482.17,357.45,394.65999999999997,2,NA,NA,NA,or,Male,Hispanic,Y,N,N,District 1,School C,2017-11-02T16:48:27Z,2017-12-06T17:25:10Z,2018-02-13T19:44:48Z,2018-06-05T19:09:52Z,6,8,7,7
915,NA,-0,-0,115.38461538461539,NA,21.25153798671611,19.847440764925828,30.112548082312827,NA,1,1,2,NA,-Inf,-Inf,1.04,NA,226.12,129.43,368.63,2,NA,NA,NA,or,Female,White,Y,Y,N,District 1,School C,NA,2018-02-12T16:35:00Z,2018-02-13T19:42:21Z,2018-06-05T19:11:15Z,NA,4,2,5
916,56.36916275214148,68.94664842681259,97.01126898579128,81.88976377952756,42.17498634450699,42.239202654224606,75.49199935934276,80.86271081230458,38,45,66,99,36.19,36.55,40.82,57.15,454.43,399.98,408.13,373.03,2,NA,NA,NA,or,Male,White,Y,Y,N,District 1,School C,2017-11-02T16:40:14Z,2017-12-06T17:25:32Z,2018-02-13T19:39:00Z,2018-06-05T19:11:09Z,7,6,10,9
917,90.69767441860465,96.21451104100946,127.72532188841201,104.65116279069767,107.16575435115425,116.8473168199304,117.20350357288771,97.696688271486,79,61,128,115,51.6,38.04,58.25,55.04,289.54,225.01999999999998,288.52,248,2,NA,NA,NA,or,Female,White,Y,N,N,District 1,School C,2017-11-02T16:41:44Z,2018-02-12T16:24:49Z,2018-03-14T15:33:11Z,2018-06-05T19:14:26Z,9,8,9,8
918,-0,-0,63.96063960639606,72.00847158489235,20.612568738953204,46.2829475164923,57.61394895889794,63.686419766618684,1,1,32,77,-Inf,-Inf,24.39,56.66,245.65,155.81,408.63,420.09,2,NA,NA,NA,or,Male,White,Y,N,N,District 1,School C,2017-11-02T16:43:12Z,2017-12-06T17:19:05Z,2018-02-13T19:41:37Z,2018-06-05T19:08:10Z,7,3,8,9
919,70.07857294542366,95.79100145137882,107.39216037229284,102.20233998623537,77.47529848449946,81.14644443499908,96.10434853378703,99.62859147354057,57,81,102,102,47.09,48.23,55.87,58.12,408.32,358.84,368.34,300.15999999999997,2,NA,NA,NA,or,NA,NA,NA,NA,NA,District 1,School C,2017-11-02T16:44:01Z,2017-12-06T17:13:17Z,2018-02-13T19:41:49Z,2018-06-05T19:14:22Z,9,9,10,8
920,78.52392190517055,76.27118644067797,117.29795775877116,122.38023952095809,83.08089107133786,80.03477110733117,108.01560993068473,98.32805005505742,70,81,115,111,46.61,56.64,57.29,53.44,347.65,397.61,349.56,316.96,2,NA,NA,NA,or,Female,Hispanic,Y,N,N,District 1,School C,2017-11-02T16:39:41Z,2017-12-06T17:15:00Z,2018-02-13T19:43:21Z,2018-06-05T19:14:43Z,9,9,10,9
921,57.097541633624104,40.60289141802523,69.63249516441006,68.978305210458,28.164385073371488,35.841884231944164,43.16291897766021,52.03932511135569,22,23,31,64,12.61,32.51,25.85,53.93,631.79,526.17,712.58,423.07,2,NA,NA,NA,or,Female,White,Y,N,N,District 1,School C,2017-11-02T16:53:01Z,2017-12-06T17:22:52Z,2018-02-13T19:53:29Z,2018-06-05T19:16:58Z,9,7,10,7
922,107.30253353204174,107.9876585533082,127.94496990541703,146.5176268271711,95.45011959078775,106.01883081932698,121.75299946655967,111.63526118474392,101,117,131,147,53.68,58.34,58.15,58.15,322.84000000000003,295.08,288.81,288.01,2,NA,NA,NA,or,Female,White,Y,N,N,District 1,School C,2017-11-02T16:45:30Z,2017-12-06T17:15:20Z,2018-02-13T19:44:15Z,2018-06-05T19:12:06Z,9,9,10,9
923,-0,-0,70.87628865979381,47.49612803304078,19.423346703194913,27.926474846628118,37.257664505083326,56.0448941034965,1,1,56,49,-Inf,-Inf,46.56,58.11,643.65,595.05,626.47,462.38,2,NA,NA,NA,or,Male,White,Y,N,N,District 1,School C,2017-11-02T16:45:56Z,2017-12-06T17:15:10Z,2018-02-13T19:40:22Z,2018-06-05T19:09:35Z,8,7,9,8
925,NA,44.213973799126634,NA,94.64856230031948,NA,40.560454441284705,NA,76.71964544128934,NA,41,NA,91,NA,36.64,NA,50.08,NA,413.73,NA,356.87,2,NA,NA,NA,or,Female,White,Y,Y,N,District 1,School C,NA,2018-02-12T16:39:14Z,NA,2018-06-05T19:14:22Z,NA,7,NA,9
926,NA,-0,98.31824062095731,118.01566579634465,NA,NA,135.39608680148788,103.40720902359384,NA,1,98,124,NA,-Inf,46.38,57.45,NA,NA,189.51000000000002,160.97,2,NA,NA,NA,or,Female,White,Y,N,N,District 1,School C,NA,2017-12-06T17:15:58Z,2018-02-13T19:42:36Z,2018-06-05T19:10:22Z,NA,NA,8,7
927,NA,NA,NA,-0,NA,NA,NA,16.185987877841658,NA,NA,NA,1,NA,NA,NA,-Inf,NA,NA,NA,124.19,2,NA,NA,NA,or,Male,White,Y,Y,N,District 1,School C,NA,NA,NA,2018-06-05T19:12:40Z,NA,NA,NA,3
939,112.39739002315302,-0,92.96947271045329,NA,67.26476406312935,72.68057893379485,85.05150355954198,NA,90,1,71,NA,47.51,-Inf,43.24,NA,409.75,414.81,485.86,NA,3,NA,NA,NA,or,NA,NA,NA,NA,NA,District 1,School C,2017-10-30T17:37:29Z,2017-12-05T18:25:29Z,2018-02-13T18:20:47Z,NA,9,9,11,NA
944,190.47619047619048,193.5483870967742,186.9891008174387,NA,174.14279367690045,176.88992383182193,183.1757507696543,NA,122,197,240,NA,28.98,57.35,58.72,NA,98.67,181.98000000000002,225.41,NA,3,NA,NA,NA,or,NA,NA,NA,NA,NA,District 1,School C,2017-10-30T17:53:10Z,2017-12-05T18:38:16Z,2018-02-13T18:18:59Z,NA,6,9,12,NA
967,66.17038875103391,60.158311345646446,-0,NA,49.359954405770026,66.39727300887792,60.41043600769655,NA,55,77,1,NA,36.27,37.9,-Inf,NA,424.2,319.41,535.1,NA,3,NA,NA,NA,or,NA,NA,NA,NA,NA,District 1,School C,2017-11-01T17:36:56Z,2017-12-11T18:42:14Z,2018-02-12T19:18:31Z,NA,8,7,10,NA
981,108.51544837980408,121.58808933002483,123.57954545454545,NA,123.92663878069297,101.67164052635087,125.15201382154478,NA,55,100,119,NA,26.54,48.36,56.32,NA,210.02,332.81,291.17,NA,3,NA,NA,NA,or,NA,NA,NA,NA,NA,District 1,School C,2017-10-31T17:12:33Z,2017-12-06T18:22:17Z,2018-02-14T16:30:16Z,NA,8,9,11,NA
1014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,or,NA,NA,NA,NA,NA,District 1,School C,NA,NA,NA,NA,NA,NA,NA,NA
1262,NA,NA,84.87486398258979,34.07330924109447,NA,NA,35.20592374729336,43.05897843523786,NA,NA,26,39,NA,NA,18.38,38.74,NA,NA,463.21,531.23,2,NA,NA,NA,or,Female,White,Y,N,N,District 1,School C,NA,NA,2018-02-13T19:59:43Z,2018-06-05T19:21:27Z,NA,NA,7,8
1268,NA,NA,NA,-0,NA,NA,NA,38.32174398636428,NA,NA,NA,1,NA,NA,NA,-Inf,NA,NA,NA,142.45,2,NA,NA,NA,or,NA,NA,NA,NA,NA,District 1,School C,NA,NA,NA,2018-06-05T19:16:11Z,NA,NA,NA,2
204,74.29340511440108,70.09345794392523,NA,NA,85.46156588585133,55.33632469761555,NA,NA,71,102,NA,NA,37.15,51.36,NA,NA,246.86,341.02,NA,NA,4,NA,2403,Not Met,wa,Male,Hispanic,Y,Y,NA,District 2,School B,2017-10-27T17:54:26Z,2017-12-05T19:59:55Z,NA,NA,8,8,NA,NA
205,107.56123535676251,116.73553719008265,124.20060585661393,112.97500855871277,117.57568034851869,110.29484194274494,107.70295615215001,123.70918529609732,103,121,126,115,56.34,58.08,59.42,58.42,263.13,276.89,328.94,257.71999999999997,4,NA,2551,Met,wa,Female,White,Y,N,NA,District 2,School B,2017-10-27T17:49:48Z,2017-12-05T20:03:41Z,2018-03-01T23:02:15Z,2018-05-30T18:53:22Z,9,8,9,9
206,133.71895202449812,150.93684941013186,183.22182192485846,NA,158.1683025970946,159.71287130277167,165.9318869851937,NA,134,153,185,NA,58.78,57.64,58.29,NA,193.89,229.28,170.18,NA,4,NA,2615,Met,wa,Female,Hispanic,Y,N,NA,District 2,School B,2017-10-27T17:54:15Z,2017-12-05T19:55:16Z,2018-03-01T23:00:07Z,NA,9,9,8,NA
207,122.64723740133577,-0,NA,173.7193763919822,131.6343144246315,29.757933787772192,NA,159.04635054933047,103,1,NA,171,49.41,-Inf,NA,58.37,248.42,47.59,NA,202.21,4,NA,2484,Met,wa,Male,Hispanic,Y,N,NA,District 2,School B,2017-10-27T17:52:32Z,2017-12-05T19:58:58Z,NA,2018-05-30T18:58:38Z,9,1,NA,9
208,76.32398753894081,102.75824770146025,116.55773420479304,105.31914893617022,93.145193752471,96.23101741350992,95.15319564143925,96.74706430686888,52,131,109,101,38.52,55.47,55.08,56.4,323.38,367.62,366.59,331.93,4,NA,2429,Not Met,wa,Male,White,Y,N,NA,District 2,School B,2017-10-27T17:48:56Z,2017-12-05T20:00:17Z,2018-03-01T23:06:13Z,2018-05-30T18:58:48Z,9,9,9,9
209,NA,131.23359580052494,112.64612114771519,131.85287994448302,NA,94.19041927002621,103.47627879371036,124.70913314032755,NA,53,107,103,NA,22.86,56.46,43.23,NA,367.88,343.42,225.58,4,NA,2520,Met,wa,Male,White,N,N,NA,District 2,School B,NA,2017-12-05T19:58:26Z,2018-03-01T23:02:36Z,2018-05-30T18:56:19Z,NA,9,10,8
210,140.15691868758915,134.267167748548,117.98443260958624,136.39082751744766,146.88799088668287,140.55186163752816,145.78636524237348,141.5191965440743,140,137,100,115,56.08,58.54,48.82,50.15,174.89,234.45,198.04000000000002,199.37,4,NA,2563,Met,wa,Male,Multi-Racial,N,N,NA,District 2,School B,2017-10-27T17:52:44Z,2017-12-05T19:59:34Z,2018-03-01T23:01:21Z,2018-05-30T18:55:54Z,8,8,8,8
211,109.60067969413764,NA,160.04130098089828,116.92307692307692,155.23232679633475,NA,134.8869879676045,124.55882146690244,88,NA,163,68,47.08,NA,58.11,29.25,230.49,NA,260.43,243.78,4,NA,2522,Met,wa,Male,White,Y,N,NA,District 2,School B,2017-10-27T17:53:16Z,NA,2018-03-01T23:04:14Z,2018-05-30T18:56:25Z,9,NA,10,9
212,95.71508069003896,73.94668959587274,NA,11.622276029055692,91.48663684401673,91.14300348656914,NA,46.589961837742095,103,78,NA,31,53.91,34.89,NA,20.65,322.68,312.87,NA,147.49,4,NA,2286,Not Met,wa,Male,Asian,N,N,NA,District 2,School B,2017-10-27T17:55:48Z,2017-12-05T19:59:52Z,NA,2018-05-30T18:57:25Z,9,9,NA,5
213,73.50498338870432,NA,100.10649627263045,89.51753536136408,81.67519299315751,NA,92.47252128268667,84.44174948697301,60,NA,104,81,48.16,NA,56.34,51.61,380.08,NA,409.41,355.46999999999997,4,NA,2521,Met,wa,Male,White,N,N,NA,District 2,School B,2017-10-27T17:53:47Z,NA,2018-03-01T23:02:42Z,2018-05-30T18:55:34Z,9,NA,10,9
214,-0,67.47404844290656,NA,93.64026531408506,NA,82.21566207643438,NA,97.78295488972108,1,43,NA,100,-Inf,23.12,NA,51.26,NA,380.88,NA,220.51,4,NA,2464,Not Met,wa,Male,White,Y,Y,NA,District 2,School B,2017-10-27T17:55:47Z,2017-12-05T19:58:48Z,NA,2018-05-30T19:00:58Z,NA,9,NA,7
215,99.27755767886275,-0,NA,NA,134.71362986950183,128.14552644010334,NA,NA,94,1,NA,NA,42.91,-Inf,NA,NA,166.24,262.13,NA,NA,4,NA,NA,NA,wa,NA,NA,NA,NA,NA,District 2,School B,2017-10-27T17:50:06Z,2017-12-05T19:56:56Z,NA,NA,6,9,NA,NA
216,147.7960242005186,141.33042529989095,NA,155.81752947206562,119.23307499720829,125.46591647831104,NA,159.7953947564133,117,135,NA,154,46.28,45.85,NA,58.53,273.34,243.8,NA,197.24,4,NA,2593,Met,wa,Female,American Indian/Native Alaskan,Y,N,NA,District 2,School B,2017-10-27T17:51:31Z,2017-12-05T20:04:32Z,NA,2018-05-30T18:53:53Z,9,8,NA,9
217,58.70020964360587,NA,105.21813515825492,112.62985237834883,91.81529237399528,NA,101.47257016274335,84.70616290440742,93,NA,95,115,42.93,NA,46.76,54.87,241.54,NA,335.44,212.78,4,NA,2433,Not Met,wa,Female,White,N,N,NA,District 2,School B,2017-10-27T17:54:56Z,NA,2018-03-01T23:00:39Z,2018-05-30T18:55:46Z,8,NA,10,7
218,82.95625942684765,95.73241061130334,108.67178924259056,74.19955954599357,90.29582114328352,82.70237513862592,94.41048078290699,71.19637101903659,57,87,112,96,39.78,52.02,54.66,59.03,322.96999999999997,405.41,319.86,344.39,4,NA,2433,Not Met,wa,Female,American Indian/Native Alaskan,Y,N,NA,District 2,School B,2017-10-27T17:49:01Z,2017-12-05T20:11:35Z,2018-03-01T23:01:31Z,2018-05-30T19:19:22Z,8,9,9,9
219,NA,NA,NA,137.9310344827586,NA,11.772880376069319,NA,40.55383671340499,NA,NA,NA,14,NA,NA,NA,1.74,NA,82.99,NA,258.61,4,NA,2283,Not Met,wa,Male,Hispanic,Y,N,NA,District 2,School B,NA,NA,NA,2018-05-30T19:00:33Z,NA,1,NA,6
220,90.57839214259731,111.21157323688968,118.86195995785036,112.25540679711638,88.93878940887197,99.65956963606503,111.88293101571318,112.8691328624101,91,90,98,117,54.98,44.24,47.45,58.26,362.03000000000003,366.45,270.37,252.91,4,NA,2456,Not Met,wa,Male,Hispanic,N,N,NA,District 2,School B,2017-10-27T18:03:31Z,2017-12-05T19:59:18Z,2018-03-01T23:02:24Z,2018-05-30T18:57:35Z,9,9,9,8
221,95.43886546569567,96.10747502583534,NA,123.73333333333333,81.6984047442069,102.46823153904106,NA,112.79884786419129,89,99,NA,120,52.18,58.06,NA,56.25,304.98,355.4,NA,278.32,4,NA,2390,Not Met,wa,Female,Hispanic,Y,Y,NA,District 2,School B,2017-10-27T17:51:51Z,2017-12-05T19:55:07Z,NA,2018-05-30T18:56:12Z,7,9,NA,9
222,113.915568461023,NA,127.45296378717379,NA,114.67390747456865,NA,123.68059428428644,NA,87,NA,109,NA,44.77,NA,49.43,NA,269.52,NA,316.07,NA,4,NA,2541,Met,wa,Female,White,N,N,NA,District 2,School B,2017-10-27T17:50:20Z,NA,2018-03-01T23:00:34Z,NA,9,NA,10,NA
223,-0,-0,NA,64.09895979758224,46.64495078342719,43.04131985193482,NA,70.15509370822144,1,1,NA,46,-Inf,-Inf,NA,35.57,354.79,495.62,NA,318.19,4,NA,2243,Not Met,wa,Male,Multi-Racial,Y,Y,NA,District 2,School B,2017-10-27T17:51:57Z,2017-12-05T20:02:10Z,NA,2018-05-30T19:00:10Z,7,8,NA,7
224,NA,103.00429184549357,NA,NA,NA,93.07102304577657,NA,NA,NA,45,NA,NA,NA,25.63,NA,NA,NA,355.71,NA,NA,4,NA,2475,Met,wa,Male,White,N,N,NA,District 2,School B,NA,2017-12-05T19:58:58Z,NA,NA,NA,9,NA,NA
225,94.26987060998151,92.7947598253275,104.93046776232616,88.25056238103478,75.08742373802113,79.78220991387046,89.97040791184489,85.60574458910573,71,85,83,85,43.28,54.96,47.46,57.79,422.25,412.43,416.06,369.32,4,NA,2404,Not Met,wa,Male,American Indian/Native Alaskan,Y,N,NA,District 2,School B,2017-10-27T17:53:49Z,2017-12-05T19:57:41Z,2018-03-01T23:03:31Z,2018-05-30T18:51:52Z,9,8,10,9
226,88.97014015843999,112.83621255193528,116.45482652009619,118.09789235324857,116.89608046809788,108.09274974675719,104.84072414104403,119.14838695311195,80,88,126,127,49.23,45.73,58.22,57.41,260.3,339.94,366.69,257.76,4,NA,2564,Met,wa,Male,White,N,N,NA,District 2,School B,2017-10-27T17:50:23Z,2017-12-05T20:06:50Z,2018-03-01T23:04:06Z,2018-05-30T18:54:27Z,8,9,10,9
227,138.70402802101577,127.0223752151463,152.6639344262295,172.01716738197425,152.98724186404758,140.41232180322208,160.26393233236143,133.41751572810526,147,164,164,175,57.1,58.1,58.56,58.25,154.87,181.55,233.69,227.92000000000002,4,NA,2565,Met,wa,Male,White,Y,Y,NA,District 2,School B,2017-10-27T17:50:40Z,2017-12-05T19:57:13Z,2018-03-01T22:58:34Z,2018-05-30T18:53:35Z,8,7,10,9
228,132.96684418484796,NA,147.64183185235817,153.52697095435684,135.89419677569876,NA,138.5054781067969,132.43367711778137,133,NA,148,149,58.21,NA,58.52,57.84,232.46,NA,293.26,239.02,4,NA,2641,Met,wa,Female,White,N,N,NA,District 2,School B,2017-10-27T17:51:22Z,NA,2018-03-01T23:02:00Z,2018-05-30T18:55:24Z,9,NA,10,9
229,-0,-0,NA,NA,10.65406662936056,9.552238593613824,NA,10.052428638734806,1,1,NA,NA,-Inf,-Inf,NA,NA,328.92,177.26,NA,155.39999999999998,4,NA,2182,Not Met,wa,Male,Hispanic,Y,N,NA,District 2,School B,2017-10-27T17:56:00Z,2017-12-05T20:11:02Z,NA,NA,4,2,NA,2
